route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,shape_id,jp_trip_desc
181001,土日祝,3土日祝_19時40分_系統181001,浄水駅,,,181001,
181001,土日祝,3土日祝_20時10分_系統181001,浄水駅,,,181001,
181001,土日祝,3土日祝_20時40分_系統181001,浄水駅,,,181001,
181001,土日祝,3土日祝_21時40分_系統181001,浄水駅,,,181001,
181001,土日祝,3土日祝_22時10分_系統181001,浄水駅,,,181001,
181002,平日,2平日_06時25分_系統181002,豊田市,,,181002,
181002,平日,2平日_07時10分_系統181002,豊田市,,,181002,
181002,平日,2平日_08時50分_系統181002,豊田市,,,181002,
181002,平日,2平日_10時18分_系統181002,豊田市,,,181002,
181002,平日,2平日_11時12分_系統181002,豊田市,,,181002,
181002,平日,2平日_16時27分_系統181002,豊田市,,,181002,
181002,平日,2平日_17時12分_系統181002,豊田市,,,181002,
181002,平日,2平日_18時28分_系統181002,豊田市,,,181002,
181002,平日,2平日_20時46分_系統181002,豊田市,,,181002,
181002,土日祝,3土日祝_06時40分_系統181002,豊田市,,,181002,
181002,土日祝,3土日祝_07時48分_系統181002,豊田市,,,181002,
181002,土日祝,3土日祝_12時40分_系統181002,豊田市,,,181002,
181002,土日祝,3土日祝_14時10分_系統181002,豊田市,,,181002,
181002,土日祝,3土日祝_16時10分_系統181002,豊田市,,,181002,
181003,平日,2平日_07時58分_系統181003,浄水駅,,,181003,
181003,平日,2平日_08時53分_系統181003,浄水駅,,,181003,
181003,平日,2平日_10時22分_系統181003,浄水駅,,,181003,
181003,平日,2平日_16時20分_系統181003,浄水駅,,,181003,
181003,平日,2平日_17時26分_系統181003,浄水駅,,,181003,
181003,平日,2平日_18時26分_系統181003,浄水駅,,,181003,
181003,平日,2平日_19時27分_系統181003,浄水駅,,,181003,
181003,平日,2平日_20時44分_系統181003,浄水駅,,,181003,
181003,平日,2平日_22時22分_系統181003,浄水駅,,,181003,
181003,土日祝,3土日祝_09時07分_系統181003,浄水駅,,,181003,
181003,土日祝,3土日祝_12時44分_系統181003,浄水駅,,,181003,
181003,土日祝,3土日祝_18時43分_系統181003,浄水駅,,,181003,
181003,土日祝,3土日祝_20時44分_系統181003,浄水駅,,,181003,
181003,土日祝,3土日祝_22時14分_系統181003,浄水駅,,,181003,
181004,平日,2平日_11時52分_系統181004,豊田市,,,181004,
181004,平日,2平日_12時52分_系統181004,豊田市,,,181004,
181004,平日,2平日_13時52分_系統181004,豊田市,,,181004,
181004,平日,2平日_14時52分_系統181004,豊田市,,,181004,
181004,土日祝,3土日祝_08時07分_系統181004,豊田市,,,181004,
181004,土日祝,3土日祝_10時07分_系統181004,豊田市,,,181004,
181004,土日祝,3土日祝_11時07分_系統181004,豊田市,,,181004,
181004,土日祝,3土日祝_14時44分_系統181004,豊田市,,,181004,
181004,土日祝,3土日祝_16時43分_系統181004,豊田市,,,181004,
181004,土日祝,3土日祝_17時43分_系統181004,豊田市,,,181004,
191001,平日,2平日_07時30分_系統191001,豊田市,,,191001,
191001,平日,2平日_07時51分_系統191001,豊田市,,,191001,
191001,平日,2平日_08時11分_系統191001,豊田市,,,191001,
191001,平日,2平日_08時31分_系統191001,豊田市,,,191001,
191001,平日,2平日_09時00分_系統191001,豊田市,,,191001,
191001,平日,2平日_09時23分_系統191001,豊田市,,,191001,
191001,平日,2平日_09時49分_系統191001,豊田市,,,191001,
191001,平日,2平日_10時19分_系統191001,豊田市,,,191001,
191001,平日,2平日_10時49分_系統191001,豊田市,,,191001,
191001,平日,2平日_11時19分_系統191001,豊田市,,,191001,
191001,平日,2平日_11時49分_系統191001,豊田市,,,191001,
191001,平日,2平日_12時19分_系統191001,豊田市,,,191001,
191001,平日,2平日_12時49分_系統191001,豊田市,,,191001,
191001,平日,2平日_13時19分_系統191001,豊田市,,,191001,
191001,平日,2平日_14時19分_系統191001,豊田市,,,191001,
191001,平日,2平日_14時49分_系統191001,豊田市,,,191001,
191001,平日,2平日_15時19分_系統191001,豊田市,,,191001,
191001,平日,2平日_15時49分_系統191001,豊田市,,,191001,
191001,平日,2平日_16時19分_系統191001,豊田市,,,191001,
191001,平日,2平日_16時49分_系統191001,豊田市,,,191001,
191001,平日,2平日_17時19分_系統191001,豊田市,,,191001,
191001,平日,2平日_17時49分_系統191001,豊田市,,,191001,
191001,平日,2平日_18時19分_系統191001,豊田市,,,191001,
191001,平日,2平日_19時19分_系統191001,豊田市,,,191001,
191001,平日,2平日_20時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_08時31分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_09時00分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_09時23分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_09時49分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_10時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_10時49分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_11時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_11時49分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_12時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_12時49分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_13時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_14時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_14時49分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_15時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_15時49分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_16時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_16時49分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_17時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_17時49分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_18時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_19時19分_系統191001,豊田市,,,191001,
191001,土日祝,3土日祝_20時19分_系統191001,豊田市,,,191001,
192001,平日,2平日_07時40分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_08時00分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_08時20分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_08時40分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_09時10分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_09時34分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_10時00分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_10時30分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_11時00分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_11時30分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_12時00分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_12時30分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_13時00分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_13時30分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_14時30分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_15時00分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_15時30分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_16時00分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_16時30分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_17時00分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_17時30分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_18時00分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_18時30分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_19時30分_系統192001,豊田市福祉センター,,,192001,
192001,平日,2平日_20時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_08時40分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_09時10分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_09時34分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_10時00分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_10時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_11時00分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_11時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_12時00分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_12時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_13時00分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_13時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_14時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_15時00分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_15時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_16時00分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_16時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_17時00分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_17時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_18時00分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_18時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_19時30分_系統192001,豊田市福祉センター,,,192001,
192001,土日祝,3土日祝_20時30分_系統192001,豊田市福祉センター,,,192001,
201001,平日,2平日_07時23分_系統201001,豊田市,,,201001,
201001,平日,2平日_08時23分_系統201001,豊田市,,,201001,
201001,平日,2平日_18時28分_系統201001,豊田市,,,201001,
201001,平日,2平日_19時28分_系統201001,豊田市,,,201001,
201001,平日,2平日_20時28分_系統201001,豊田市,,,201001,
201001,平日,2平日_21時28分_系統201001,豊田市,,,201001,
201001,土日祝,3土日祝_07時28分_系統201001,豊田市,,,201001,
201001,土日祝,3土日祝_08時28分_系統201001,豊田市,,,201001,
201001,土日祝,3土日祝_18時28分_系統201001,豊田市,,,201001,
201001,土日祝,3土日祝_19時28分_系統201001,豊田市,,,201001,
201001,土日祝,3土日祝_20時28分_系統201001,豊田市,,,201001,
201002,平日,2平日_09時28分_系統201002,豊田市,,,201002,
201002,平日,2平日_10時28分_系統201002,豊田市,,,201002,
201002,平日,2平日_12時28分_系統201002,豊田市,,,201002,
201002,平日,2平日_14時28分_系統201002,豊田市,,,201002,
201002,平日,2平日_15時28分_系統201002,豊田市,,,201002,
201002,平日,2平日_16時28分_系統201002,豊田市,,,201002,
201002,平日,2平日_17時28分_系統201002,豊田市,,,201002,
201002,土日祝,3土日祝_09時28分_系統201002,豊田市,,,201002,
201002,土日祝,3土日祝_10時48分_系統201002,豊田市,,,201002,
201002,土日祝,3土日祝_12時48分_系統201002,豊田市,,,201002,
201002,土日祝,3土日祝_14時28分_系統201002,豊田市,,,201002,
201002,土日祝,3土日祝_15時28分_系統201002,豊田市,,,201002,
201002,土日祝,3土日祝_16時28分_系統201002,豊田市,,,201002,
201002,土日祝,3土日祝_17時28分_系統201002,豊田市,,,201002,
201003,平日,2平日_07時58分_系統201003,豊田市,,,201003,
201003,平日,2平日_09時58分_系統201003,豊田市,,,201003,
201003,平日,2平日_11時28分_系統201003,豊田市,,,201003,
201003,平日,2平日_13時28分_系統201003,豊田市,,,201003,
201003,平日,2平日_15時48分_系統201003,豊田市,,,201003,
201003,平日,2平日_16時48分_系統201003,豊田市,,,201003,
201003,平日,2平日_17時48分_系統201003,豊田市,,,201003,
201003,平日,2平日_18時48分_系統201003,豊田市,,,201003,
201003,平日,2平日_19時48分_系統201003,豊田市,,,201003,
201003,平日,2平日_20時48分_系統201003,豊田市,,,201003,
201003,土日祝,3土日祝_07時48分_系統201003,豊田市,,,201003,
201003,土日祝,3土日祝_09時48分_系統201003,豊田市,,,201003,
201003,土日祝,3土日祝_11時48分_系統201003,豊田市,,,201003,
201003,土日祝,3土日祝_13時28分_系統201003,豊田市,,,201003,
201003,土日祝,3土日祝_15時48分_系統201003,豊田市,,,201003,
201003,土日祝,3土日祝_17時48分_系統201003,豊田市,,,201003,
201003,土日祝,3土日祝_18時48分_系統201003,豊田市,,,201003,
201004,平日,2平日_06時01分_系統201004,豊田市,,,201004,
201004,平日,2平日_06時22分_系統201004,豊田市,,,201004,
201004,平日,2平日_06時48分_系統201004,豊田市,,,201004,
201004,平日,2平日_07時10分_系統201004,豊田市,,,201004,
201004,土日祝,3土日祝_06時35分_系統201004,豊田市,,,201004,
201004,土日祝,3土日祝_07時01分_系統201004,豊田市,,,201004,
201005,平日,2平日_07時02分_系統201005,豊田市,,,201005,
201005,土日祝,3土日祝_07時32分_系統201005,豊田市,,,201005,
201006,平日,2平日_09時25分_系統201006,豊田市,,,201006,
201007,平日,2平日_22時18分_系統201007,桑原公園,,,201007,
201007,土日祝,3土日祝_21時15分_系統201007,桑原公園,,,201007,
201008,土日祝,3土日祝_19時48分_系統201008,東山町５丁目,,,201008,
211002,東環状平日,4東環状平日_08時28分_系統211002,豊田市,,,211002,
211002,東環状平日,4東環状平日_09時28分_系統211002,豊田市,,,211002,
211002,東環状平日,4東環状平日_10時28分_系統211002,豊田市,,,211002,
211002,東環状平日,4東環状平日_11時28分_系統211002,豊田市,,,211002,
211002,東環状平日,4東環状平日_12時28分_系統211002,豊田市,,,211002,
211002,東環状平日,4東環状平日_13時28分_系統211002,豊田市,,,211002,
211002,東環状平日,4東環状平日_14時28分_系統211002,豊田市,,,211002,
211002,東環状平日,4東環状平日_15時28分_系統211002,豊田市,,,211002,
211002,東環状平日,4東環状平日_15時58分_系統211002,豊田市,,,211002,
211002,東環状平日,4東環状平日_16時28分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_06時28分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_07時27分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_08時27分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_09時27分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_10時27分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_11時27分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_13時27分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_14時27分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_16時27分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_17時27分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_18時27分_系統211002,豊田市,,,211002,
211002,東環状土日祝,5東環状土日祝_20時27分_系統211002,豊田市,,,211002,
211003,東環状平日,4東環状平日_06時31分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_06時41分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_06時56分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_07時11分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_07時26分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_07時41分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_07時56分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_08時13分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_08時43分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_08時58分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_09時58分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_10時58分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_11時58分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_12時58分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_13時58分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_14時58分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_16時41分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_17時11分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_17時26分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_17時41分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_17時56分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_18時11分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_18時26分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_18時41分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_18時56分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_19時11分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_19時41分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_20時11分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_20時41分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_21時11分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_21時41分_系統211003,トヨタ記念病院,,,211003,
211003,東環状平日,4東環状平日_22時11分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_06時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_07時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_08時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_09時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_10時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_12時27分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_15時12分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_15時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_16時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_17時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_18時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_19時27分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_19時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_20時57分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_21時27分_系統211003,トヨタ記念病院,,,211003,
211003,東環状土日祝,5東環状土日祝_21時57分_系統211003,トヨタ記念病院,,,211003,
211004,東環状平日,4東環状平日_06時20分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_06時34分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_07時07分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_07時20分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_07時35分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_07時50分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_08時15分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_17時10分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_17時25分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_17時40分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_18時10分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_18時25分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_18時40分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_19時10分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_19時40分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_20時10分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_20時40分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_21時10分_系統211004,豊田市,,,211004,
211004,東環状平日,4東環状平日_21時40分_系統211004,豊田市,,,211004,
211005,東環状平日,4東環状平日_08時25分_系統211005,豊田市,,,211005,
211006,東環状平日,4東環状平日_22時10分_系統211006,美里１丁目,,,211006,
211007,東環状平日,4東環状平日_05時43分_系統211007,豊田市,,,211007,
211007,東環状平日,4東環状平日_05時58分_系統211007,豊田市,,,211007,
211007,東環状平日,4東環状平日_06時10分_系統211007,豊田市,,,211007,
211007,東環状平日,4東環状平日_06時27分_系統211007,豊田市,,,211007,
211007,東環状平日,4東環状平日_07時05分_系統211007,豊田市,,,211007,
211007,東環状土日祝,5東環状土日祝_06時25分_系統211007,豊田市,,,211007,
211007,東環状土日祝,5東環状土日祝_07時24分_系統211007,豊田市,,,211007,
211101,東環状平日,4東環状平日_09時10分_系統211101,豊田市,,,211101,
211101,東環状平日,4東環状平日_10時10分_系統211101,豊田市,,,211101,
211101,東環状平日,4東環状平日_11時10分_系統211101,豊田市,,,211101,
211101,東環状平日,4東環状平日_12時10分_系統211101,豊田市,,,211101,
211101,東環状平日,4東環状平日_13時10分_系統211101,豊田市,,,211101,
211101,東環状平日,4東環状平日_14時10分_系統211101,豊田市,,,211101,
211101,東環状平日,4東環状平日_15時10分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_08時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_09時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_10時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_11時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_12時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_13時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_14時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_15時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_16時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_17時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_18時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_19時05分_系統211101,豊田市,,,211101,
211101,東環状土日祝,5東環状土日祝_20時05分_系統211101,豊田市,,,211101,
212002,東環状平日,4東環状平日_08時42分_系統212002,土橋駅,,,212002,
212002,東環状平日,4東環状平日_09時35分_系統212002,土橋駅,,,212002,
212002,東環状平日,4東環状平日_10時35分_系統212002,土橋駅,,,212002,
212002,東環状平日,4東環状平日_11時35分_系統212002,土橋駅,,,212002,
212002,東環状平日,4東環状平日_12時35分_系統212002,土橋駅,,,212002,
212002,東環状平日,4東環状平日_13時35分_系統212002,土橋駅,,,212002,
212002,東環状平日,4東環状平日_14時35分_系統212002,土橋駅,,,212002,
212002,東環状平日,4東環状平日_15時35分_系統212002,土橋駅,,,212002,
212002,東環状平日,4東環状平日_16時05分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_06時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_08時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_10時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_11時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_12時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_13時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_14時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_15時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_16時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_17時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_18時35分_系統212002,土橋駅,,,212002,
212002,東環状土日祝,5東環状土日祝_19時35分_系統212002,土橋駅,,,212002,
212003,東環状平日,4東環状平日_06時05分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_06時20分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_06時34分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_06時44分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_06時54分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_07時04分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_07時14分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_07時24分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_07時35分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_07時49分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_16時35分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_17時05分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_17時20分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_17時35分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_18時05分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_18時20分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_18時35分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_19時05分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_19時35分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_20時05分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_20時35分_系統212003,三河豊田駅前,,,212003,
212003,東環状平日,4東環状平日_21時05分_系統212003,三河豊田駅前,,,212003,
212004,東環状平日,4東環状平日_08時05分_系統212004,三河豊田駅前,,,212004,
212005,東環状平日,4東環状平日_16時52分_系統212005,五ヶ丘小学校前,,,212005,
212005,東環状平日,4東環状平日_18時50分_系統212005,五ヶ丘小学校前,,,212005,
212005,東環状平日,4東環状平日_19時20分_系統212005,五ヶ丘小学校前,,,212005,
212005,東環状平日,4東環状平日_21時35分_系統212005,五ヶ丘小学校前,,,212005,
212005,東環状平日,4東環状平日_22時05分_系統212005,五ヶ丘小学校前,,,212005,
212005,東環状平日,4東環状平日_22時35分_系統212005,五ヶ丘小学校前,,,212005,
212005,東環状土日祝,5東環状土日祝_20時35分_系統212005,五ヶ丘小学校前,,,212005,
212005,東環状土日祝,5東環状土日祝_21時05分_系統212005,五ヶ丘小学校前,,,212005,
212005,東環状土日祝,5東環状土日祝_21時35分_系統212005,五ヶ丘小学校前,,,212005,
212005,東環状土日祝,5東環状土日祝_22時05分_系統212005,五ヶ丘小学校前,,,212005,
212006,東環状平日,4東環状平日_06時00分_系統212006,三河豊田駅前,,,212006,
212007,東環状平日,4東環状平日_06時08分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_06時24分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_06時37分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_07時01分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_07時12分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_07時30分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_07時45分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_08時00分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_08時18分_系統212007,土橋駅,,,212007,
